Time,Sell Price
2020-06-02 05:59:16.794397,10090.49
2020-06-02 05:59:17.608107,10090.75
2020-06-02 05:59:18.498829,10090.68
2020-06-02 05:59:19.417660,10090.62
2020-06-02 05:59:20.323407,10090.16
2020-06-02 05:59:21.120181,10090.16
2020-06-02 05:59:21.936423,10090.16
2020-06-02 05:59:22.775681,10090.16
2020-06-02 05:59:23.667753,10090.16
2020-06-02 05:59:24.445420,10090.16
2020-06-02 05:59:25.271737,10090.16
2020-06-02 05:59:26.198517,10090.16
2020-06-02 05:59:27.177331,10090.16
2020-06-02 05:59:28.128137,10089.45
2020-06-02 05:59:28.997420,10089.38
2020-06-02 05:59:29.793745,10089.38
2020-06-02 05:59:30.609442,10089.48
2020-06-02 05:59:31.470218,10090.01
2020-06-02 05:59:32.371696,10089.57
2020-06-02 05:59:33.154504,10089.57
2020-06-02 05:59:33.982847,10089.98
2020-06-02 05:59:34.781108,10089.99
2020-06-02 05:59:35.620899,10089.56
2020-06-02 05:59:36.417727,10089.56
2020-06-02 05:59:37.264395,10090.2
2020-06-02 05:59:38.042207,10090.21
2020-06-02 05:59:39.046771,10090.27
2020-06-02 05:59:39.858701,10090.27
2020-06-02 05:59:40.660004,10090.01
2020-06-02 05:59:41.537205,10090.16
2020-06-02 05:59:42.473302,10090.16
2020-06-02 05:59:43.359745,10090.16
2020-06-02 05:59:44.191785,10090.16
2020-06-02 05:59:45.012078,10090.74
2020-06-02 05:59:45.881242,10090.05
2020-06-02 05:59:46.843434,10090.24
2020-06-02 05:59:47.733831,10090.21
2020-06-02 05:59:48.519357,10090.21
2020-06-02 05:59:49.402435,10089.54
2020-06-02 05:59:50.257631,10089.72
2020-06-02 05:59:51.164981,10090.06
2020-06-02 05:59:52.070169,10089.8
2020-06-02 05:59:52.864722,10089.8
2020-06-02 05:59:53.652216,10089.5
2020-06-02 05:59:54.604867,10089.58
2020-06-02 05:59:55.490758,10089.48
2020-06-02 05:59:56.359167,10089.05
2020-06-02 05:59:57.192731,10089.05
2020-06-02 05:59:57.977930,10089.05
2020-06-02 05:59:58.802232,10089.01
