Time,Buy Price
2020-06-02 05:58:20.783890,10103.35
2020-06-02 05:58:21.635478,10103.35
2020-06-02 05:58:22.428497,10103.35
2020-06-02 05:58:23.250384,10103.35
2020-06-02 05:58:24.024758,10103.35
2020-06-02 05:58:24.823997,10103.35
2020-06-02 05:58:25.615901,10103.35
2020-06-02 05:58:26.486274,10103.34
2020-06-02 05:58:27.328201,10103.29
2020-06-02 05:58:28.189921,10103.25
2020-06-02 05:58:29.035818,10103.25
2020-06-02 05:58:29.877411,10104.79
2020-06-02 05:58:30.682345,10104.61
2020-06-02 05:58:31.523474,10104.58
2020-06-02 05:58:32.464145,10104.55
2020-06-02 05:58:33.331414,10104.55
2020-06-02 05:58:34.212734,10104.64
2020-06-02 05:58:35.022020,10104.72
2020-06-02 05:58:35.859473,10103.83
2020-06-02 05:58:36.828768,10104.22
2020-06-02 05:58:37.773622,10104.22
2020-06-02 05:58:38.575141,10104.29
2020-06-02 05:58:39.388999,10104.39
2020-06-02 05:58:40.189255,10104.5
2020-06-02 05:58:41.035209,10104.5
2020-06-02 05:58:41.904820,10104.5
2020-06-02 05:58:42.725283,10104.64
2020-06-02 05:58:43.534043,10104.5
2020-06-02 05:58:44.385818,10104.5
2020-06-02 05:58:45.195234,10104.5
2020-06-02 05:58:46.005382,10104.5
2020-06-02 05:58:46.804462,10104.5
2020-06-02 05:58:47.610161,10104.5
2020-06-02 05:58:48.397617,10104.5
2020-06-02 05:58:49.212501,10104.35
2020-06-02 05:58:49.967867,10104.35
2020-06-02 05:58:50.889799,10104.35
2020-06-02 05:58:51.704656,10104.35
2020-06-02 05:58:52.614090,10104.42
2020-06-02 05:58:53.428600,10104.71
2020-06-02 05:58:54.236382,10104.75
2020-06-02 05:58:55.042990,10104.75
2020-06-02 05:58:56.010133,10104.61
2020-06-02 05:58:56.891201,10104.6
2020-06-02 05:58:57.760393,10104.6
2020-06-02 05:58:58.570264,10104.61
2020-06-02 05:58:59.483721,10104.61
2020-06-02 05:59:00.393100,10104.61
2020-06-02 05:59:01.256008,10104.07
2020-06-02 05:59:02.063346,10104.12
2020-06-02 05:59:02.890184,10104.12
2020-06-02 05:59:03.671706,10104.12
2020-06-02 05:59:04.533911,10103.62
2020-06-02 05:59:05.495998,10103.29
2020-06-02 05:59:06.322065,10103.28
2020-06-02 05:59:07.206568,10104.03
2020-06-02 05:59:08.060559,10104.03
2020-06-02 05:59:08.944524,10103.95
2020-06-02 05:59:09.745659,10103.85
2020-06-02 05:59:10.623127,10103.17
2020-06-02 05:59:11.473627,10103.17
2020-06-02 05:59:12.262002,10103.17
2020-06-02 05:59:13.123954,10105.23
2020-06-02 05:59:13.949911,10103.83
2020-06-02 05:59:14.878971,10103.36
2020-06-02 05:59:15.841290,10103.32
2020-06-02 05:59:16.638396,10103.32
2020-06-02 05:59:17.472382,10103.39
2020-06-02 05:59:18.316391,10103.12
2020-06-02 05:59:19.217007,10103.87
2020-06-02 05:59:20.049128,10103.87
2020-06-02 05:59:20.969896,10103.69
2020-06-02 05:59:21.794246,10103.82
2020-06-02 05:59:22.615140,10103.77
2020-06-02 05:59:23.511823,10103.38
2020-06-02 05:59:24.308846,10103.38
2020-06-02 05:59:25.127600,10103.53
2020-06-02 05:59:26.005293,10105.23
2020-06-02 05:59:26.939907,10103.79
2020-06-02 05:59:27.940178,10103.03
2020-06-02 05:59:28.771914,10103.03
2020-06-02 05:59:29.646811,10103.03
2020-06-02 05:59:30.452068,10103.09
2020-06-02 05:59:31.290708,10103.08
2020-06-02 05:59:32.136549,10103.08
2020-06-02 05:59:33.024050,10103.08
2020-06-02 05:59:33.844301,10103.08
2020-06-02 05:59:34.629574,10103.08
2020-06-02 05:59:35.414961,10103.08
2020-06-02 05:59:36.267684,10105.23
2020-06-02 05:59:37.072209,10103.08
2020-06-02 05:59:37.906577,10103.17
2020-06-02 05:59:38.782851,10103.17
2020-06-02 05:59:39.693030,10103.27
2020-06-02 05:59:40.529519,10103.58
2020-06-02 05:59:41.361428,10105.23
2020-06-02 05:59:42.306363,10103.42
2020-06-02 05:59:43.175175,10103.66
2020-06-02 05:59:44.005106,10103.66
2020-06-02 05:59:44.871587,10103.66
2020-06-02 05:59:45.712434,10103.53
2020-06-02 05:59:46.663291,10103.52
2020-06-02 05:59:47.568943,10103.52
2020-06-02 05:59:48.386184,10103.52
2020-06-02 05:59:49.239774,10103.33
2020-06-02 05:59:50.075262,10103.44
2020-06-02 05:59:50.995634,10103.35
2020-06-02 05:59:51.800533,10103.35
2020-06-02 05:59:52.715237,10103.02
2020-06-02 05:59:53.517370,10103.09
2020-06-02 05:59:54.423386,10103.09
2020-06-02 05:59:55.312146,10102.86
2020-06-02 05:59:56.125055,10102.86
2020-06-02 05:59:57.013546,10102.86
2020-06-02 05:59:57.835126,10102.86
2020-06-02 05:59:58.636914,10102.91
2020-06-02 05:59:59.451368,10102.91
2020-06-02 06:00:00.272758,10102.83
2020-06-02 06:00:01.088723,10102.83
2020-06-02 06:00:01.907520,10102.83
2020-06-02 06:00:02.728431,10101.56
2020-06-02 06:00:03.566154,10101.56
2020-06-02 06:00:04.420533,10101.56
2020-06-02 06:00:05.281752,10101.57
